"DATE","PCON65Q4","PCON66Q1","PCON66Q2","PCON66Q3","PCON66Q4","PCON67Q1","PCON67Q2","PCON67Q3","PCON67Q4","PCON68Q1","PCON68Q2","PCON68Q3","PCON68Q4","PCON69Q1","PCON69Q2","PCON69Q3","PCON69Q4","PCON70Q1","PCON70Q2","PCON70Q3","PCON70Q4","PCON71Q1","PCON71Q2","PCON71Q3","PCON71Q4","PCON72Q1","PCON72Q2","PCON72Q3","PCON72Q4","PCON73Q1","PCON73Q2","PCON73Q3","PCON73Q4","PCON74Q1","PCON74Q2","PCON74Q3","PCON74Q4","PCON75Q1","PCON75Q2","PCON75Q3","PCON75Q4","PCON76Q1","PCON76Q2","PCON76Q3","PCON76Q4","PCON77Q1","PCON77Q2","PCON77Q3","PCON77Q4","PCON78Q1","PCON78Q2","PCON78Q3","PCON78Q4","PCON79Q1","PCON79Q2","PCON79Q3","PCON79Q4","PCON80Q1","PCON80Q2","PCON80Q3","PCON80Q4","PCON81Q1","PCON81Q2","PCON81Q3","PCON81Q4","PCON82Q1","PCON82Q2","PCON82Q3","PCON82Q4","PCON83Q1","PCON83Q2","PCON83Q3","PCON83Q4","PCON84Q1","PCON84Q2","PCON84Q3","PCON84Q4","PCON85Q1","PCON85Q2","PCON85Q3","PCON85Q4","PCON86Q1","PCON86Q2","PCON86Q3","PCON86Q4","PCON87Q1","PCON87Q2","PCON87Q3","PCON87Q4","PCON88Q1","PCON88Q2","PCON88Q3","PCON88Q4","PCON89Q1","PCON89Q2","PCON89Q3","PCON89Q4","PCON90Q1","PCON90Q2","PCON90Q3","PCON90Q4","PCON91Q1","PCON91Q2","PCON91Q3","PCON91Q4","PCON92Q1","PCON92Q2","PCON92Q3","PCON92Q4","PCON93Q1","PCON93Q2","PCON93Q3","PCON93Q4","PCON94Q1","PCON94Q2","PCON94Q3","PCON94Q4","PCON95Q1","PCON95Q2","PCON95Q3","PCON95Q4","PCON96Q1","PCON96Q2","PCON96Q3","PCON96Q4","PCON97Q1","PCON97Q2","PCON97Q3","PCON97Q4","PCON98Q1","PCON98Q2","PCON98Q3","PCON98Q4","PCON99Q1","PCON99Q2","PCON99Q3","PCON99Q4","PCON00Q1","PCON00Q2","PCON00Q3","PCON00Q4","PCON01Q1","PCON01Q2","PCON01Q3","PCON01Q4","PCON02Q1","PCON02Q2","PCON02Q3","PCON02Q4","PCON03Q1","PCON03Q2","PCON03Q3","PCON03Q4","PCON04Q1","PCON04Q2","PCON04Q3","PCON04Q4","PCON05Q1","PCON05Q2","PCON05Q3","PCON05Q4","PCON06Q1","PCON06Q2","PCON06Q3","PCON06Q4","PCON07Q1","PCON07Q2","PCON07Q3","PCON07Q4","PCON08Q1","PCON08Q2","PCON08Q3","PCON08Q4","PCON09Q1","PCON09Q2","PCON09Q3","PCON09Q4","PCON10Q1","PCON10Q2","PCON10Q3","PCON10Q4","PCON11Q1","PCON11Q2","PCON11Q3","PCON11Q4","PCON12Q1","PCON12Q2","PCON12Q3","PCON12Q4","PCON13Q1","PCON13Q2","PCON13Q3","PCON13Q4","PCON14Q1","PCON14Q2","PCON14Q3","PCON14Q4","PCON15Q1","PCON15Q2","PCON15Q3","PCON15Q4"
"1983:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","216.3437","216.1306","216.0209","216.0209","216.0209","216.0209","216.0209","216.0209","105.4019","105.4019","105.6526","105.6526","105.6526","105.6526","105.6526","105.6526","105.6526","105.6526","105.6526","105.6526","105.6526","105.6526","105.6526","105.6526","105.6526","105.6526","105.6526","105.6526","105.6526","105.6526","105.6526","105.6526","87.626","87.626","87.626","87.626","87.626","87.626","87.626","87.626","87.626","87.626","87.626","87.626","87.626","87.626","87.626","87.626","71.5573","71.5573","71.5573","71.5573","71.5573","71.5573","71.5569","71.5569","71.5569","71.5569","71.5573","71.5569","71.5569","71.5569","71.5569","#N/A","67.6001","67.1306","67.1306","67.1306","67.1306","67.1306","67.1306","67.1306","67.1306","67.1306","67.1306","67.1306","67.1306","67.1306","67.1306","67.1306","63.2904","63.2904","63.2904","63.2904","63.2904","63.2904","63.2904","63.2904","63.2904","63.2904","63.2904","63.2904","63.2904","63.2904","63.2904","63.2904","63.2904","63.2904","63.2904","63.2904","63.2904","63.2904","56.6045","56.6045","56.6045","56.6045","56.6045","56.6045","56.6045","56.6045","56.6301","56.6301","56.6301","56.6301","56.6301","56.6301","56.6301","56.6301","53.3706","53.3706","53.3706","53.3706","53.3718","53.3718","53.3718","53.3718","53.3718","53.3718"
"1984:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","217.8544","218.0347","218.0347","218.0347","218.0347","218.0347","218.0347","106.6805","106.6805","106.7757","106.7757","106.7757","106.7757","106.7357","106.7357","106.7357","106.7357","106.7357","106.7357","106.7357","106.7357","106.7357","106.7357","106.7357","106.7357","106.7357","106.7357","106.7357","106.7357","106.7357","106.7357","88.4829","88.4829","88.4829","88.4829","88.4829","88.4829","88.4829","88.4829","88.4829","88.4829","88.4829","88.4829","88.4829","88.4829","88.4829","88.4829","72.2272","72.2272","72.2272","72.2272","72.2272","72.2272","72.2277","72.2277","72.2277","72.2277","72.2272","72.2277","72.2277","72.2277","72.2277","#N/A","68.246","67.8018","67.8018","67.8018","67.8018","67.8018","67.8018","67.8018","67.8018","67.8018","67.8018","67.8018","67.8018","67.8018","67.8018","67.8018","63.9701","63.9701","63.9701","63.9701","63.9701","63.9701","63.9701","63.9701","63.9701","63.9701","63.9701","63.9701","63.9701","63.9701","63.9701","63.9701","63.9701","63.9701","63.9701","63.9701","63.9701","63.9701","57.216","57.216","57.216","57.216","57.216","57.216","57.216","57.216","57.2416","57.2416","57.2416","57.2416","57.2416","57.2416","57.2416","57.2416","53.9491","53.9491","53.9491","53.9491","53.9491","53.9491","53.9491","53.9491","53.9491","53.9491"
"1984:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","219.1485","219.1975","219.1975","219.1975","219.1975","219.1975","107.6416","107.6416","107.5591","107.5591","107.5591","107.5591","107.58","107.58","107.58","107.58","107.58","107.58","107.58","107.58","107.58","107.58","107.58","107.58","107.58","107.58","107.58","107.58","107.58","107.58","89.1795","89.1795","89.1795","89.1795","89.1795","89.1795","89.1795","89.1795","89.1795","89.1795","89.1795","89.1795","89.1795","89.1795","89.1795","89.1795","72.8653","72.8653","72.8653","72.8653","72.8653","72.8653","72.8657","72.8657","72.8657","72.8657","72.8653","72.8657","72.8657","72.8657","72.8657","#N/A","68.8303","68.3902","68.3902","68.3902","68.3902","68.3902","68.3902","68.3902","68.3902","68.3902","68.3902","68.3902","68.3902","68.3902","68.3902","68.3902","64.591","64.591","64.591","64.591","64.591","64.591","64.591","64.591","64.591","64.591","64.591","64.591","64.591","64.591","64.591","64.591","64.591","64.591","64.591","64.591","64.591","64.591","57.7711","57.7711","57.7711","57.7711","57.7711","57.7711","57.7711","57.7711","57.798","57.798","57.798","57.798","57.798","57.798","57.798","57.798","54.472","54.472","54.472","54.472","54.4732","54.4732","54.4732","54.4732","54.4732","54.4732"
"1984:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","221.6138","221.5405","221.5405","221.5405","221.5405","108.7189","108.7189","108.5341","108.5341","108.5341","108.5341","108.55","108.55","108.55","108.55","108.55","108.55","108.55","108.55","108.55","108.55","108.55","108.55","108.55","108.55","108.55","108.55","108.55","108.55","89.9514","89.9514","89.9514","89.9514","89.9514","89.9514","89.9514","89.9514","89.9514","89.9514","89.9514","89.9514","89.9514","89.9514","89.9514","89.9514","73.4408","73.4408","73.4408","73.4408","73.4408","73.4408","73.4405","73.4405","73.4405","73.4405","73.4408","73.4405","73.4405","73.4405","73.4405","#N/A","69.3282","68.8956","68.8956","68.8956","68.8956","68.8956","68.8956","68.8956","68.8956","68.8956","68.8956","68.8956","68.8956","68.8956","68.8956","68.8956","65.0898","65.0898","65.0898","65.0898","65.0898","65.0898","65.0898","65.0898","65.0898","65.0898","65.0898","65.0898","65.0898","65.0898","65.0898","65.0898","65.0898","65.0898","65.0898","65.0898","65.0898","65.0898","58.2229","58.2229","58.2229","58.2229","58.2229","58.2229","58.2229","58.2229","58.2485","58.2485","58.2485","58.2485","58.2485","58.2485","58.2485","58.2485","54.8954","54.8954","54.8954","54.8954","54.8966","54.8966","54.8966","54.8966","54.8966","54.8966"
"1984:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","222.8768","222.8473","222.8473","222.8473","109.6419","109.6419","109.4863","109.4863","109.4863","109.4863","109.3069","109.3069","109.3069","109.3069","109.3069","109.3069","109.3069","109.3069","109.3069","109.3069","109.3069","109.3069","109.3069","109.3069","109.3069","109.3069","109.3069","109.3069","90.7211","90.7211","90.7211","90.7211","90.7211","90.7211","90.7211","90.7211","90.7211","90.7211","90.7211","90.7211","90.7211","90.7211","90.7211","90.7211","73.9929","73.9929","73.9929","73.9929","73.9929","73.9929","73.9927","73.9927","73.9927","73.9927","73.9929","73.9927","73.9927","73.9927","73.9927","#N/A","69.8149","69.3885","69.3885","69.3885","69.3885","69.3885","69.3885","69.3885","69.3885","69.3885","69.3885","69.3885","69.3885","69.3885","69.3885","69.3885","65.5005","65.5005","65.5005","65.5005","65.5005","65.5005","65.5005","65.5005","65.5005","65.5005","65.5005","65.5005","65.5005","65.5005","65.5005","65.5005","65.5005","65.5005","65.5005","65.5005","65.5005","65.5005","58.5864","58.5864","58.5864","58.5864","58.5864","58.5864","58.5864","58.5864","58.6131","58.6131","58.6131","58.6131","58.6131","58.6131","58.6131","58.6131","55.2368","55.2368","55.2368","55.2368","55.238","55.238","55.238","55.238","55.238","55.238"
"1985:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","224.5427","224.635","224.635","110.3295","110.3295","110.4088","110.4088","110.4088","110.4088","110.1897","110.1897","110.1897","110.1897","110.1677","110.1677","110.1677","110.1677","110.1677","110.1677","110.1677","110.1677","110.1677","110.1677","110.1677","110.1677","110.1677","110.1677","91.6563","91.6563","91.6563","91.6563","91.6563","91.6563","91.6563","91.6563","91.6563","91.6563","91.6563","91.6563","91.6563","91.6563","91.6563","91.6563","74.7266","74.7266","74.7266","74.7266","74.7266","74.7266","74.7273","74.7273","74.7273","74.7273","74.7266","74.7273","74.7273","74.7273","74.7273","#N/A","70.5134","70.0836","70.0836","70.0836","70.0836","70.0836","70.0836","70.0836","70.0836","70.0836","70.0836","70.0836","70.0836","70.0836","70.0836","70.0836","66.2054","66.2054","66.2054","66.2054","66.2054","66.2054","66.2054","66.2054","66.2054","66.2054","66.2054","66.2054","66.2054","66.2054","66.2054","66.2054","66.2054","66.2054","66.2054","66.2054","66.2054","66.2054","59.208","59.208","59.208","59.208","59.208","59.208","59.208","59.208","59.2359","59.2359","59.2359","59.2359","59.2359","59.2359","59.2359","59.2359","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9","55.9"
"1985:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","226.2805","226.2045","111.2785","111.2785","111.4235","111.4235","111.4235","111.4235","111.3393","111.3393","111.3393","111.3393","111.2048","111.2048","111.2048","111.2048","111.2048","111.2048","111.2048","111.2048","111.2048","111.2048","111.2048","111.2048","111.2048","111.2048","92.515","92.515","92.515","92.515","92.515","92.515","92.515","92.515","92.515","92.515","92.515","92.515","92.515","92.515","92.515","92.515","75.5027","75.5027","75.5027","75.5027","75.5027","75.5027","75.5021","75.5021","75.5021","75.5021","75.5027","75.5021","75.5021","75.5021","75.5021","#N/A","71.1678","70.7398","70.7398","70.7398","70.7398","70.7398","70.7398","70.7398","70.7398","70.7398","70.7398","70.7398","70.7398","70.7398","70.7398","70.7398","66.7088","66.7088","66.7088","66.7088","66.7088","66.7088","66.7088","66.7088","66.7088","66.7088","66.7088","66.7088","66.7088","66.7088","66.7088","66.7088","66.7088","66.7088","66.7088","66.7088","66.7088","66.7088","59.6511","59.6511","59.6511","59.6511","59.6511","59.6511","59.6511","59.6511","59.6776","59.6776","59.6776","59.6776","59.6776","59.6776","59.6776","59.6776","56.3708","56.3708","56.3708","56.3708","56.3708","56.3708","56.3708","56.3708","56.3708","56.3708"
"1985:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","227.448","111.869","111.869","112.1734","112.1734","112.1734","112.1734","112.1754","112.1754","112.1754","112.1754","112.0165","112.0165","112.0165","112.0165","112.0165","112.0165","112.0165","112.0165","112.0165","112.0165","112.0165","112.0165","112.0165","112.0165","93.4642","93.4642","93.4642","93.4642","93.4642","93.4642","93.4642","93.4642","93.4642","93.4642","93.4642","93.4642","93.4642","93.4642","93.4642","93.4642","76.1306","76.1306","76.1306","76.1306","76.1306","76.1306","76.1314","76.1314","76.1314","76.1314","76.1306","76.1314","76.1314","76.1314","76.1314","#N/A","71.6467","71.2217","71.2217","71.2217","71.2217","71.2217","71.2217","71.2217","71.2217","71.2217","71.2217","71.2217","71.2217","71.2217","71.2217","71.2217","67.1364","67.1364","67.1364","67.1364","67.1364","67.1364","67.1364","67.1364","67.1364","67.1364","67.1364","67.1364","67.1364","67.1364","67.1364","67.1364","67.1364","67.1364","67.1364","67.1364","67.1364","67.1364","60.0309","60.0309","60.0309","60.0309","60.0309","60.0309","60.0309","60.0309","60.0584","60.0584","60.0584","60.0584","60.0584","60.0584","60.0584","60.0584","56.819","56.819","56.819","56.819","56.819","56.819","56.819","56.819","56.819","56.819"
"1985:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","113.0803","113.0621","113.4456","113.4456","113.4456","113.4456","113.2972","113.2972","113.2972","113.2972","113.1342","113.1342","113.1342","113.1342","113.1342","113.1342","113.1342","113.1342","113.1342","113.1342","113.1342","113.1342","113.1342","113.1342","94.6292","94.6292","94.6292","94.6292","94.6292","94.6292","94.6292","94.6292","94.6292","94.6292","94.6292","94.6292","94.6292","94.6292","94.6292","94.6292","76.9525","76.9525","76.9525","76.9525","76.9525","76.9525","76.9533","76.9533","76.9533","76.9533","76.9525","76.9533","76.9533","76.9533","76.9533","#N/A","72.3251","71.9013","71.9013","71.9013","71.9013","71.9013","71.9013","71.9013","71.9013","71.9013","71.9013","71.9013","71.9013","71.9013","71.9013","71.9013","67.6646","67.6646","67.6646","67.6646","67.6646","67.6646","67.6646","67.6646","67.6646","67.6646","67.6646","67.6646","67.6646","67.6646","67.6646","67.6646","67.6646","67.6646","67.6646","67.6646","67.6646","67.6646","60.5034","60.5034","60.5034","60.5034","60.5034","60.5034","60.5034","60.5034","60.531","60.531","60.531","60.531","60.531","60.531","60.531","60.531","57.2105","57.2105","57.2105","57.2105","57.2105","57.2105","57.2105","57.2105","57.2105","57.2105"
"1986:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","113.4109","113.7059","113.7059","113.7059","113.7059","113.62","113.62","113.62","113.62","113.4115","113.4115","113.4115","113.4115","113.4141","113.4141","113.4141","113.4141","113.4141","113.4141","113.4141","113.4141","113.4141","113.4141","95.2915","95.2915","95.2915","95.2915","95.2915","95.2915","95.2915","95.2915","95.2915","95.2915","95.2915","95.2915","95.2915","95.2915","95.2915","95.2915","77.478","77.478","77.478","77.478","77.478","77.478","77.477","77.477","77.477","77.477","77.478","77.477","77.477","77.477","77.477","#N/A","72.7219","72.292","72.292","72.292","72.292","72.292","72.292","72.292","72.292","72.292","72.292","72.292","72.292","72.292","72.292","72.292","68.1557","68.1557","68.1557","68.1557","68.1557","68.1557","68.1557","68.1557","68.1557","68.1557","68.1557","68.1557","68.1557","68.1557","68.1557","68.1557","68.1557","68.1557","68.1557","68.1557","68.1557","68.1557","60.9402","60.9402","60.9402","60.9402","60.9402","60.9402","60.9402","60.9402","60.9678","60.9678","60.9678","60.9678","60.9678","60.9678","60.9678","60.9678","57.6194","57.6194","57.6194","57.6194","57.6205","57.6205","57.6205","57.6205","57.6205","57.6205"
"1986:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","113.4233","113.4363","113.4363","113.4363","113.6179","113.6179","113.6179","113.6179","113.5688","113.5688","113.5688","113.5688","113.5093","113.5093","113.5093","113.5093","113.5093","113.5093","113.5093","113.5093","113.5093","113.5093","95.4001","95.4001","95.4001","95.4001","95.4001","95.4001","95.4001","95.4001","95.4001","95.4001","95.4001","95.4001","95.4001","95.4001","95.4001","95.4001","77.5346","77.5346","77.5346","77.5346","77.5346","77.5346","77.5356","77.5356","77.5356","77.5356","77.5346","77.5356","77.5356","77.5356","77.5356","#N/A","72.7453","72.3218","72.3218","72.3218","72.3218","72.3218","72.3218","72.3218","72.3218","72.3218","72.3218","72.3218","72.3218","72.3218","72.3218","72.3218","68.1964","68.1964","68.1964","68.1964","68.1964","68.1964","68.1964","68.1964","68.1964","68.1964","68.1964","68.1964","68.1964","68.1964","68.1964","68.1964","68.1964","68.1964","68.1964","68.1964","68.1964","68.1964","60.9807","60.9807","60.9807","60.9807","60.9807","60.9807","60.9807","60.9807","61.008","61.008","61.008","61.008","61.008","61.008","61.008","61.008","57.5512","57.5512","57.5512","57.5512","57.5524","57.5524","57.5524","57.5524","57.5524","57.5524"
"1986:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","114.2385","114.3709","114.3709","114.5146","114.5146","114.5146","114.5146","114.6938","114.6938","114.6938","114.6938","114.6729","114.6729","114.6729","114.6729","114.6729","114.6729","114.6729","114.6729","114.6729","114.6729","96.2688","96.2688","96.2688","96.2688","96.2688","96.2688","96.2688","96.2688","96.2688","96.2688","96.2688","96.2688","96.2688","96.2688","96.2688","96.2688","78.1821","78.1821","78.1821","78.1821","78.1821","78.1821","78.1823","78.1823","78.1823","78.1823","78.1821","78.1823","78.1823","78.1823","78.1823","#N/A","73.2663","72.8562","72.8562","72.8562","72.8562","72.8562","72.8562","72.8562","72.8562","72.8562","72.8562","72.8562","72.8562","72.8562","72.8562","72.8562","68.7083","68.7083","68.7083","68.7083","68.7083","68.7083","68.7083","68.7083","68.7083","68.7083","68.7083","68.7083","68.7083","68.7083","68.7083","68.7083","68.7083","68.7083","68.7083","68.7083","68.7083","68.7083","61.4291","61.4291","61.4291","61.4291","61.4291","61.4291","61.4291","61.4291","61.4575","61.4575","61.4575","61.4575","61.4575","61.4575","61.4575","61.4575","57.8443","57.8443","57.8443","57.8443","57.8455","57.8455","57.8455","57.8455","57.8455","57.8455"
