"DATE","NPI65Q4","NPI66Q1","NPI66Q2","NPI66Q3","NPI66Q4","NPI67Q1","NPI67Q2","NPI67Q3","NPI67Q4","NPI68Q1","NPI68Q2","NPI68Q3","NPI68Q4","NPI69Q1","NPI69Q2","NPI69Q3","NPI69Q4","NPI70Q1","NPI70Q2","NPI70Q3","NPI70Q4","NPI71Q1","NPI71Q2","NPI71Q3","NPI71Q4","NPI72Q1","NPI72Q2","NPI72Q3","NPI72Q4","NPI73Q1","NPI73Q2","NPI73Q3","NPI73Q4","NPI74Q1","NPI74Q2","NPI74Q3","NPI74Q4","NPI75Q1","NPI75Q2","NPI75Q3","NPI75Q4","NPI76Q1","NPI76Q2","NPI76Q3","NPI76Q4","NPI77Q1","NPI77Q2","NPI77Q3","NPI77Q4","NPI78Q1","NPI78Q2","NPI78Q3","NPI78Q4","NPI79Q1","NPI79Q2","NPI79Q3","NPI79Q4","NPI80Q1","NPI80Q2","NPI80Q3","NPI80Q4","NPI81Q1","NPI81Q2","NPI81Q3","NPI81Q4","NPI82Q1","NPI82Q2","NPI82Q3","NPI82Q4","NPI83Q1","NPI83Q2","NPI83Q3","NPI83Q4","NPI84Q1","NPI84Q2","NPI84Q3","NPI84Q4","NPI85Q1","NPI85Q2","NPI85Q3","NPI85Q4","NPI86Q1","NPI86Q2","NPI86Q3","NPI86Q4","NPI87Q1","NPI87Q2","NPI87Q3","NPI87Q4","NPI88Q1","NPI88Q2","NPI88Q3","NPI88Q4","NPI89Q1","NPI89Q2","NPI89Q3","NPI89Q4","NPI90Q1","NPI90Q2","NPI90Q3","NPI90Q4","NPI91Q1","NPI91Q2","NPI91Q3","NPI91Q4","NPI92Q1","NPI92Q2","NPI92Q3","NPI92Q4","NPI93Q1","NPI93Q2","NPI93Q3","NPI93Q4","NPI94Q1","NPI94Q2","NPI94Q3","NPI94Q4","NPI95Q1","NPI95Q2","NPI95Q3","NPI95Q4","NPI96Q1","NPI96Q2","NPI96Q3","NPI96Q4","NPI97Q1","NPI97Q2","NPI97Q3","NPI97Q4","NPI98Q1","NPI98Q2","NPI98Q3","NPI98Q4","NPI99Q1","NPI99Q2","NPI99Q3","NPI99Q4","NPI00Q1","NPI00Q2","NPI00Q3","NPI00Q4","NPI01Q1","NPI01Q2","NPI01Q3","NPI01Q4","NPI02Q1","NPI02Q2","NPI02Q3","NPI02Q4","NPI03Q1","NPI03Q2","NPI03Q3","NPI03Q4","NPI04Q1","NPI04Q2","NPI04Q3","NPI04Q4","NPI05Q1","NPI05Q2","NPI05Q3","NPI05Q4","NPI06Q1","NPI06Q2","NPI06Q3","NPI06Q4","NPI07Q1","NPI07Q2","NPI07Q3","NPI07Q4","NPI08Q1","NPI08Q2","NPI08Q3","NPI08Q4","NPI09Q1","NPI09Q2","NPI09Q3","NPI09Q4","NPI10Q1","NPI10Q2","NPI10Q3","NPI10Q4","NPI11Q1","NPI11Q2","NPI11Q3","NPI11Q4","NPI12Q1","NPI12Q2","NPI12Q3","NPI12Q4","NPI13Q1","NPI13Q2","NPI13Q3","NPI13Q4","NPI14Q1","NPI14Q2","NPI14Q3","NPI14Q4","NPI15Q1","NPI15Q2"
"1977:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1548.3","1549.8","1549.8","1543.7","1543.7","1543.7","1543.7","1548.5","1548.5","1548.5","1548.5","1548.5","1548.5","1558.0","1558.0","1558.0","1558.0","1558.0","1558.0","1561.1","1561.1","1561.1","1561.1","1561.1","1561.1","1561.1","1561.1","1561.1","1561.1","1561.1","1561.1","1561.1","1561.1","1631.4","1631.4","1631.4","1631.4","1631.4","1631.4","1631.4","1631.4","1631.4","1631.4","1631.4","1631.4","1631.4","1631.4","1631.4","1631.4","1631.4","1631.4","1631.4","1631.4","1631.4","1631.4","1631.4","1631.4","1626.8","1626.8","1626.8","1626.8","1626.8","1626.8","1626.8","1626.8","1626.8","1626.8","1626.8","1626.8","1626.8","1626.8","1626.8","1626.8","1634.4","1634.4","1634.4","1634.4","1634.4","1635.0","1635.0","1635.0","1635.0","1635.0","1635.0","1635.0","1635.0","1635.0","1635.0","#N/A","1656.3","1656.3","1656.3","1656.3","1656.3","1656.3","1656.3","1656.3","1656.3","1656.3","1656.3","1656.3","1656.3","1656.3","1656.3","1656.3","1652.4","1652.4","1652.4","1652.4","1652.4","1652.4","1652.4","1652.4","1652.4","1652.4","1652.4","1652.4","1652.4","1652.4","1652.4","1652.4","1652.4","1652.4","1652.4","1652.4","1652.4","1652.4","#N/A","1651.8","1651.8","1651.8","1651.8","1651.8","1651.8","1651.8","1651.8","1651.8","1651.8","1651.8","1651.8","1651.8","1651.8","1651.8","1674.7","1674.7","1674.7","1674.7","1674.7","1674.7","1674.7","1674.7"
"1977:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1600.5","1603.0","1593.0","1593.0","1593.0","1593.0","1596.4","1596.4","1596.4","1596.4","1596.4","1596.4","1604.0","1604.0","1604.0","1604.0","1604.0","1604.0","1609.2","1609.2","1609.2","1609.2","1609.2","1609.2","1609.2","1609.2","1609.2","1609.2","1609.2","1609.2","1609.2","1609.2","1674.3","1674.3","1674.3","1674.3","1674.3","1674.3","1674.3","1674.3","1674.3","1674.3","1674.3","1674.3","1674.3","1674.3","1674.3","1674.3","1674.3","1674.3","1674.3","1674.3","1674.3","1674.3","1674.3","1674.3","1668.8","1668.8","1668.8","1668.8","1668.8","1668.8","1668.8","1668.8","1668.8","1668.8","1668.8","1668.8","1668.8","1668.8","1668.8","1668.8","1681.5","1681.5","1681.5","1681.5","1681.5","1690.0","1690.0","1690.0","1690.0","1690.0","1690.0","1690.0","1690.0","1690.0","1690.0","#N/A","1712.1","1712.1","1712.1","1712.1","1712.1","1712.1","1712.1","1712.1","1712.1","1712.1","1712.1","1712.1","1712.1","1712.1","1712.1","1712.1","1712.8","1712.8","1712.8","1712.8","1712.8","1712.8","1712.8","1712.8","1712.8","1712.8","1712.8","1712.8","1712.8","1712.8","1712.8","1712.8","1712.8","1712.8","1712.8","1712.8","1712.8","1712.8","#N/A","1712.2","1712.2","1712.2","1712.2","1712.2","1712.2","1712.2","1712.2","1712.2","1712.2","1712.2","1712.2","1712.2","1712.2","1712.2","1734.7","1734.7","1734.7","1734.7","1734.7","1734.7","1734.7","1734.7"
"1978:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1636.7","1628.9","1628.9","1628.9","1628.9","1634.8","1634.8","1634.8","1634.8","1634.8","1634.8","1637.9","1637.9","1637.9","1637.9","1637.9","1637.9","1644.9","1644.9","1644.9","1644.9","1644.9","1644.9","1644.9","1644.9","1644.9","1644.9","1644.9","1644.9","1644.9","1644.9","1716.5","1716.5","1716.5","1716.5","1716.5","1716.5","1716.5","1716.5","1716.5","1716.5","1716.5","1716.5","1716.5","1716.5","1716.5","1716.5","1716.5","1716.5","1716.5","1716.5","1716.5","1716.5","1716.5","1716.5","1712.3","1712.3","1712.3","1712.3","1712.3","1712.3","1712.3","1712.3","1712.3","1712.3","1712.3","1712.3","1712.3","1712.3","1712.3","1712.3","1725.4","1725.4","1725.4","1725.4","1725.4","1734.1","1734.1","1734.1","1734.1","1734.1","1734.1","1734.1","1734.1","1734.1","1734.1","#N/A","1755.7","1755.7","1755.7","1755.7","1755.7","1755.7","1755.7","1755.7","1755.7","1755.7","1755.7","1755.7","1755.7","1755.7","1755.7","1755.7","1750.7","1750.7","1750.7","1750.7","1750.7","1750.7","1750.7","1750.7","1750.7","1750.7","1750.7","1750.7","1750.7","1750.7","1750.7","1750.7","1750.7","1750.7","1750.7","1750.7","1750.7","1750.7","#N/A","1750.3","1750.3","1750.3","1750.3","1750.3","1750.3","1750.3","1750.3","1750.3","1750.3","1750.3","1750.3","1750.3","1750.3","1750.3","1774.6","1774.6","1774.6","1774.6","1774.6","1774.6","1774.6","1774.6"
"1978:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1682.5","1682.4","1682.4","1682.4","1689.3","1689.3","1689.3","1689.3","1689.3","1689.3","1692.1","1692.1","1692.1","1692.1","1692.1","1692.1","1702.7","1702.7","1702.7","1702.7","1702.7","1702.7","1702.7","1702.7","1702.7","1702.7","1702.7","1702.7","1702.7","1702.7","1788.2","1788.2","1788.2","1788.2","1788.2","1788.2","1788.2","1788.2","1788.2","1788.2","1788.2","1788.2","1788.2","1788.2","1788.2","1788.2","1788.2","1788.2","1788.2","1788.2","1788.2","1788.2","1788.2","1788.2","1783.6","1783.6","1783.6","1783.6","1783.6","1783.6","1783.6","1783.6","1783.6","1783.6","1783.6","1783.6","1783.6","1783.6","1783.6","1783.6","1795.2","1795.2","1795.2","1795.2","1795.2","1800.0","1800.0","1800.0","1800.0","1800.0","1800.0","1800.0","1800.0","1800.0","1800.0","#N/A","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1811.9","1811.9","1811.9","1811.9","1811.9","1811.9","1811.9","1811.9","1811.9","1811.9","1811.9","1811.9","1811.9","1811.9","1811.9","1811.9","1811.9","1811.9","1811.9","1811.9","1811.9","1811.9","#N/A","1811.1","1811.1","1811.1","1811.1","1811.1","1811.1","1811.1","1811.1","1811.1","1811.1","1811.1","1811.1","1811.1","1811.1","1811.1","1833.7","1833.7","1833.7","1833.7","1833.7","1833.7","1833.7","1833.7"
"1978:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1727.2","1731.7","1731.7","1742.5","1742.5","1742.5","1742.5","1742.5","1742.5","1747.7","1747.7","1747.7","1747.7","1747.7","1747.7","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1761.8","1842.2","1842.2","1842.2","1842.2","1842.2","1842.2","1842.2","1842.2","1842.2","1842.2","1842.2","1842.2","1842.2","1842.2","1842.2","1842.2","1842.2","1842.2","1842.2","1842.2","1842.2","1842.2","1842.2","1842.2","1838.8","1838.8","1838.8","1838.8","1838.8","1838.8","1838.8","1838.8","1838.8","1838.8","1838.8","1838.8","1838.8","1838.8","1838.8","1838.8","1849.3","1849.3","1849.3","1849.3","1849.3","1854.1","1854.1","1854.1","1854.1","1854.1","1854.1","1854.1","1854.1","1854.1","1854.1","#N/A","1879.4","1879.4","1879.4","1879.4","1879.4","1879.4","1879.4","1879.4","1879.4","1879.4","1879.4","1879.4","1879.4","1879.4","1879.4","1879.4","1866.5","1866.5","1866.5","1866.5","1866.5","1866.5","1866.5","1866.5","1866.5","1866.5","1866.5","1866.5","1866.5","1866.5","1866.5","1866.5","1866.5","1866.5","1866.5","1866.5","1866.5","1866.5","#N/A","1865.4","1865.4","1865.4","1865.4","1865.4","1865.4","1865.4","1865.4","1865.4","1865.4","1865.4","1865.4","1865.4","1865.4","1865.4","1887.1","1887.1","1887.1","1887.1","1887.1","1887.1","1887.1","1887.1"
"1978:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1786.4","1789.0","1803.1","1803.1","1803.1","1803.1","1803.1","1803.1","1809.3","1809.3","1809.3","1809.3","1809.3","1809.3","1821.3","1821.3","1821.3","1821.3","1821.3","1821.3","1821.3","1821.3","1821.3","1821.3","1821.3","1821.3","1821.3","1821.3","1902.7","1902.7","1902.7","1902.7","1902.7","1902.7","1902.7","1902.7","1902.7","1902.7","1902.7","1902.7","1902.7","1902.7","1902.7","1902.7","1902.7","1902.7","1902.7","1902.7","1902.7","1902.7","1902.7","1902.7","1896.8","1896.8","1896.8","1896.8","1896.8","1896.8","1896.8","1896.8","1896.8","1896.8","1896.8","1896.8","1896.8","1896.8","1896.8","1896.8","1911.1","1911.1","1911.1","1911.1","1911.1","1915.4","1915.4","1915.4","1915.4","1915.4","1915.4","1915.4","1915.4","1915.4","1915.4","#N/A","1937.0","1937.0","1937.0","1937.0","1937.0","1937.0","1937.0","1937.0","1937.0","1937.0","1937.0","1937.0","1937.0","1937.0","1937.0","1937.0","1921.7","1921.7","1921.7","1921.7","1921.7","1921.7","1921.7","1921.7","1921.7","1921.7","1921.7","1921.7","1921.7","1921.7","1921.7","1921.7","1921.7","1921.7","1921.7","1921.7","1921.7","1921.7","#N/A","1920.1","1920.1","1920.1","1920.1","1920.1","1920.1","1920.1","1920.1","1920.1","1920.1","1920.1","1920.1","1920.1","1920.1","1920.1","1942.5","1942.5","1942.5","1942.5","1942.5","1942.5","1942.5","1942.5"
"1979:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1834.1","1852.6","1852.6","1852.6","1852.6","1852.6","1852.6","1864.6","1864.6","1864.6","1864.6","1864.6","1864.6","1871.8","1871.8","1871.8","1871.8","1871.8","1871.8","1871.8","1871.8","1871.8","1871.8","1871.8","1871.8","1871.8","1871.8","1954.6","1954.6","1954.6","1954.6","1954.6","1954.6","1954.6","1954.6","1954.6","1954.6","1954.6","1954.6","1954.6","1954.6","1954.6","1954.6","1954.6","1954.6","1954.6","1954.6","1954.6","1954.6","1954.6","1954.6","1947.9","1947.9","1947.9","1947.9","1947.9","1947.9","1947.9","1947.9","1947.9","1947.9","1947.9","1947.9","1947.9","1947.9","1947.9","1947.9","1967.1","1967.1","1967.1","1967.1","1967.1","1972.6","1972.6","1972.6","1972.6","1972.6","1972.6","1972.6","1972.6","1972.6","1972.6","#N/A","1996.8","1996.8","1996.8","1996.8","1996.8","1996.8","1996.8","1996.8","1996.8","1996.8","1996.8","1996.8","1996.8","1996.8","1996.8","1996.8","1979.1","1979.1","1979.1","1979.1","1979.1","1979.1","1979.1","1979.1","1979.1","1979.1","1979.1","1979.1","1979.1","1979.1","1979.1","1979.1","1979.1","1979.1","1979.1","1979.1","1979.1","1979.1","#N/A","1976.7","1976.7","1976.7","1976.7","1976.7","1976.7","1976.7","1976.7","1976.7","1976.7","1976.7","1976.7","1976.7","1976.7","1976.7","1999.1","1999.1","1999.1","1999.1","1999.1","1999.1","1999.1","1999.1"
"1979:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1892.6","1892.5","1892.5","1892.5","1892.5","1892.5","1906.3","1906.3","1906.3","1906.3","1906.3","1906.3","1916.6","1916.6","1916.6","1916.6","1916.6","1916.6","1916.6","1916.6","1916.6","1916.6","1916.6","1916.6","1916.6","1916.6","1998.6","1998.6","1998.6","1998.6","1998.6","1998.6","1998.6","1998.6","1998.6","1998.6","1998.6","1998.6","1998.6","1998.6","1998.6","1998.6","1998.6","1998.6","1998.6","1998.6","1998.6","1998.6","1998.6","1998.6","1995.1","1995.1","1995.1","1995.1","1995.1","1995.1","1995.1","1995.1","1995.1","1995.1","1995.1","1995.1","1995.1","1995.1","1995.1","1995.1","2011.8","2011.8","2011.8","2011.8","2011.8","2017.8","2017.8","2017.8","2017.8","2017.8","2017.8","2017.8","2017.8","2017.8","2017.8","#N/A","2041.2","2041.2","2041.2","2041.2","2041.2","2041.2","2041.2","2041.2","2041.2","2041.2","2041.2","2041.2","2041.2","2041.2","2041.2","2041.2","2021.9","2021.9","2021.9","2021.9","2021.9","2021.9","2021.9","2021.9","2021.9","2021.9","2021.9","2021.9","2021.9","2021.9","2021.9","2021.9","2021.9","2021.9","2021.9","2021.9","2021.9","2021.9","#N/A","2019.7","2019.7","2019.7","2019.7","2019.7","2019.7","2019.7","2019.7","2019.7","2019.7","2019.7","2019.7","2019.7","2019.7","2019.7","2039.6","2039.6","2039.6","2039.6","2039.6","2039.6","2039.6","2039.6"
"1979:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1943.4","1946.6","1946.6","1946.6","1946.6","1972.3","1972.3","1972.3","1972.3","1972.3","1972.3","1981.9","1981.9","1981.9","1981.9","1981.9","1981.9","1981.9","1981.9","1981.9","1981.9","1981.9","1981.9","1981.9","1981.9","2063.7","2063.7","2063.7","2063.7","2063.7","2063.7","2063.7","2063.7","2063.7","2063.7","2063.7","2063.7","2063.7","2063.7","2063.7","2063.7","2063.7","2063.7","2063.7","2063.7","2063.7","2063.7","2063.7","2063.7","2063.8","2063.8","2063.8","2063.8","2063.8","2063.8","2063.8","2063.8","2063.8","2063.8","2063.8","2063.8","2063.8","2063.8","2063.8","2063.8","2077.8","2077.8","2077.8","2077.8","2077.8","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","#N/A","2108.6","2108.6","2108.6","2108.6","2108.6","2108.6","2108.6","2108.6","2108.6","2108.6","2108.6","2108.6","2108.6","2108.6","2108.6","2108.6","2088.5","2088.5","2088.5","2088.5","2088.5","2088.5","2088.5","2088.5","2088.5","2088.5","2088.5","2088.5","2088.5","2088.5","2088.5","2088.5","2088.5","2088.5","2088.5","2088.5","2088.5","2088.5","#N/A","2086.4","2086.4","2086.4","2086.4","2086.4","2086.4","2086.4","2086.4","2086.4","2086.4","2086.4","2086.4","2086.4","2086.4","2086.4","2105.1","2105.1","2105.1","2105.1","2105.1","2105.1","2105.1","2105.1"
"1979:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","2000.5","2005.0","2005.0","2005.0","2032.0","2032.0","2032.0","2032.0","2032.0","2032.0","2034.4","2034.4","2034.4","2034.4","2034.4","2034.4","2034.4","2034.4","2034.4","2034.4","2034.4","2034.4","2034.4","2034.4","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2125.7","2125.7","2125.7","2125.7","2125.7","2125.7","2125.7","2125.7","2125.7","2125.7","2125.7","2125.7","2125.7","2125.7","2125.7","2125.7","2142.0","2142.0","2142.0","2142.0","2142.0","2148.8","2148.8","2148.8","2148.8","2148.8","2148.8","2148.8","2148.8","2148.8","2148.8","#N/A","2179.4","2179.4","2179.4","2179.4","2179.4","2179.4","2179.4","2179.4","2179.4","2179.4","2179.4","2179.4","2179.4","2179.4","2179.4","2179.4","2159.2","2159.2","2159.2","2159.2","2159.2","2159.2","2159.2","2159.2","2159.2","2159.2","2159.2","2159.2","2159.2","2159.2","2159.2","2159.2","2159.2","2159.2","2159.2","2159.2","2159.2","2159.2","#N/A","2155.4","2155.4","2155.4","2155.4","2155.4","2155.4","2155.4","2155.4","2155.4","2155.4","2155.4","2155.4","2155.4","2155.4","2155.4","2168.0","2168.0","2168.0","2168.0","2168.0","2168.0","2168.0","2168.0"
"1980:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","2056.6","2057.4","2057.4","2088.2","2088.2","2088.2","2088.2","2088.2","2088.2","2086.8","2086.8","2086.8","2086.8","2092.1","2092.1","2092.1","2092.1","2092.1","2092.1","2092.1","2092.1","2092.1","2092.1","2181.0","2181.0","2181.0","2181.0","2181.0","2181.0","2181.0","2181.0","2181.0","2181.0","2181.0","2181.0","2181.0","2181.0","2181.0","2181.0","2181.0","2181.0","2181.0","2181.0","2181.0","2181.0","2181.0","2181.0","2190.5","2190.5","2190.5","2190.5","2190.5","2190.5","2190.5","2190.5","2190.5","2190.5","2190.5","2190.5","2190.5","2190.5","2190.5","2190.5","2209.9","2209.9","2209.9","2209.9","2209.9","2216.2","2216.2","2216.2","2216.2","2216.2","2216.2","2216.2","2216.2","2216.2","2216.2","#N/A","2248.1","2248.1","2248.1","2248.1","2248.1","2248.1","2248.1","2248.1","2248.1","2248.1","2248.1","2248.1","2248.1","2248.1","2248.1","2248.1","2228.2","2228.2","2228.2","2228.2","2228.2","2228.2","2228.2","2228.2","2228.2","2228.2","2228.2","2228.2","2228.2","2228.2","2228.2","2228.2","2228.2","2228.2","2228.2","2228.2","2228.2","2228.2","#N/A","2216.0","2216.0","2216.0","2216.0","2216.0","2216.0","2216.0","2216.0","2216.0","2216.0","2216.0","2216.0","2216.0","2216.0","2216.0","2230.1","2230.1","2230.1","2230.1","2230.1","2230.1","2230.1","2230.1"
"1980:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","2078.3","2080.5","2114.5","2114.5","2114.5","2114.5","2114.5","2114.5","2109.6","2109.6","2109.6","2109.6","2118.2","2118.2","2118.2","2118.2","2118.2","2118.2","2118.2","2118.2","2118.2","2118.2","2202.3","2202.3","2202.3","2202.3","2202.3","2202.3","2202.3","2202.3","2202.3","2202.3","2202.3","2202.3","2202.3","2202.3","2202.3","2202.3","2202.3","2202.3","2202.3","2202.3","2202.3","2202.3","2202.3","2202.3","2206.0","2206.0","2206.0","2206.0","2206.0","2206.0","2206.0","2206.0","2206.0","2206.0","2206.0","2206.0","2206.0","2206.0","2206.0","2206.0","2228.3","2228.3","2228.3","2228.3","2228.3","2235.5","2235.5","2235.5","2235.5","2235.5","2235.5","2235.5","2235.5","2235.5","2235.5","#N/A","2268.8","2268.8","2268.8","2268.8","2268.8","2268.8","2268.8","2268.8","2268.8","2268.8","2268.8","2268.8","2268.8","2268.8","2268.8","2268.8","2246.8","2246.8","2246.8","2246.8","2246.8","2246.8","2246.8","2246.8","2246.8","2246.8","2246.8","2246.8","2246.8","2246.8","2246.8","2246.8","2246.8","2246.8","2246.8","2246.8","2246.8","2246.8","#N/A","2242.9","2242.9","2242.9","2242.9","2242.9","2242.9","2242.9","2242.9","2242.9","2242.9","2242.9","2242.9","2242.9","2242.9","2242.9","2256.1","2256.1","2256.1","2256.1","2256.1","2256.1","2256.1","2256.1"
