"DATE","NCPROFATW00M1","NCPROFATW00M2","NCPROFATW00M3","NCPROFATW00M4","NCPROFATW00M5","NCPROFATW00M6","NCPROFATW00M7","NCPROFATW00M8","NCPROFATW00M9","NCPROFATW00M10","NCPROFATW00M11","NCPROFATW00M12","NCPROFATW01M1","NCPROFATW01M2","NCPROFATW01M3","NCPROFATW01M4","NCPROFATW01M5","NCPROFATW01M6","NCPROFATW01M7","NCPROFATW01M8","NCPROFATW01M9","NCPROFATW01M10","NCPROFATW01M11","NCPROFATW01M12","NCPROFATW02M1","NCPROFATW02M2","NCPROFATW02M3","NCPROFATW02M4","NCPROFATW02M5","NCPROFATW02M6","NCPROFATW02M7","NCPROFATW02M8","NCPROFATW02M9","NCPROFATW02M10","NCPROFATW02M11","NCPROFATW02M12","NCPROFATW03M1","NCPROFATW03M2","NCPROFATW03M3","NCPROFATW03M4","NCPROFATW03M5","NCPROFATW03M6","NCPROFATW03M7","NCPROFATW03M8","NCPROFATW03M9","NCPROFATW03M10","NCPROFATW03M11","NCPROFATW03M12","NCPROFATW04M1","NCPROFATW04M2","NCPROFATW04M3","NCPROFATW04M4","NCPROFATW04M5","NCPROFATW04M6","NCPROFATW04M7","NCPROFATW04M8","NCPROFATW04M9","NCPROFATW04M10","NCPROFATW04M11","NCPROFATW04M12","NCPROFATW05M1","NCPROFATW05M2","NCPROFATW05M3","NCPROFATW05M4","NCPROFATW05M5","NCPROFATW05M6","NCPROFATW05M7","NCPROFATW05M8","NCPROFATW05M9","NCPROFATW05M10","NCPROFATW05M11","NCPROFATW05M12","NCPROFATW06M1","NCPROFATW06M2","NCPROFATW06M3","NCPROFATW06M4","NCPROFATW06M5","NCPROFATW06M6","NCPROFATW06M7","NCPROFATW06M8","NCPROFATW06M9","NCPROFATW06M10","NCPROFATW06M11","NCPROFATW06M12","NCPROFATW07M1","NCPROFATW07M2","NCPROFATW07M3","NCPROFATW07M4","NCPROFATW07M5","NCPROFATW07M6","NCPROFATW07M7","NCPROFATW07M8","NCPROFATW07M9","NCPROFATW07M10","NCPROFATW07M11","NCPROFATW07M12","NCPROFATW08M1","NCPROFATW08M2","NCPROFATW08M3","NCPROFATW08M4","NCPROFATW08M5","NCPROFATW08M6","NCPROFATW08M7","NCPROFATW08M8","NCPROFATW08M9","NCPROFATW08M10","NCPROFATW08M11","NCPROFATW08M12","NCPROFATW09M1","NCPROFATW09M2","NCPROFATW09M3","NCPROFATW09M4","NCPROFATW09M5","NCPROFATW09M6","NCPROFATW09M7","NCPROFATW09M8","NCPROFATW09M9","NCPROFATW09M10","NCPROFATW09M11","NCPROFATW09M12"
"1969:Q4","49.2","49.2","49.2","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","49.5","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","50.6","#N/A","49.7","49.7","49.7","49.7"
"1970:Q1","45.9","45.9","45.9","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","46.2","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","47.5","#N/A","46.1","46.1","46.1","46.1"
"1970:Q2","49.3","49.3","49.3","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","49.6","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","51.1","#N/A","49.8","49.8","49.8","49.8"
"1970:Q3","48.1","48.1","48.1","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","48.4","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","50.1","#N/A","48.9","48.9","48.9","48.9"
"1970:Q4","44.6","44.6","44.6","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","46.7","#N/A","46.2","46.2","46.2","46.2"
"1971:Q1","54.0","54.0","54.0","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","54.4","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","#N/A","54.9","54.9","54.9","54.9"
"1971:Q2","55.2","55.2","55.2","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","55.6","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","58.1","#N/A","56.0","56.0","56.0","56.0"
"1971:Q3","58.0","58.0","58.0","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","58.4","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","61.0","#N/A","58.8","58.8","58.8","58.8"
"1971:Q4","60.8","60.8","60.8","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","61.2","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","63.8","#N/A","61.9","61.9","61.9","61.9"
"1972:Q1","64.2","64.2","64.2","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","64.5","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","66.9","#N/A","65.9","65.9","65.9","65.9"
"1972:Q2","64.9","64.9","64.9","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","65.3","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","67.4","#N/A","67.2","67.2","67.2","67.2"
"1972:Q3","68.8","68.8","68.8","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","#N/A","70.2","70.2","70.2","70.2"
"1972:Q4","72.1","72.1","72.1","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","#N/A","73.1","73.1","73.1","73.1"
"1973:Q1","75.9","75.9","75.9","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","#N/A","76.3","76.3","76.3","76.3"
"1973:Q2","72.1","72.1","72.1","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","73.6","#N/A","72.6","72.6","72.6","72.6"
"1973:Q3","74.2","74.2","74.2","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","#N/A","74.6","74.6","74.6","74.6"
"1973:Q4","74.8","74.8","74.8","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.2","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","#N/A","74.6","74.6","74.6","74.6"
"1974:Q1","69.4","69.4","69.4","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","69.8","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","#N/A","69.1","69.1","69.1","69.1"
"1974:Q2","65.2","65.2","65.2","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","65.6","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","#N/A","65.2","65.2","65.2","65.2"
"1974:Q3","56.2","56.2","56.2","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","56.6","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","57.2","#N/A","56.8","56.8","56.8","56.8"
"1974:Q4","58.2","58.2","58.2","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.7","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","#N/A","58.4","58.4","58.4","58.4"
"1975:Q1","67.5","67.5","67.5","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","67.9","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","68.6","#N/A","68.0","68.0","68.0","68.0"
"1975:Q2","77.0","77.0","77.0","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","#N/A","77.7","77.7","77.7","77.7"
"1975:Q3","88.3","88.3","88.3","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","88.8","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","90.1","#N/A","87.6","87.6","87.6","87.6"
"1975:Q4","93.8","93.8","93.8","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","94.3","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","95.5","#N/A","93.4","93.4","93.4","93.4"
